"title,price,price_numeric,location,details,link,property_type"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"N/A,â‚¹59.9 Lac,59.9,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Mulgao Goa,â‚¹60 Lacâ‚¹1494 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Navelim Goa,â‚¹60 Lacâ‚¹5309 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Porvorim Goa,â‚¹60 Lac,60.0,N/A,N/A,N/A,N/A"
"1 BHK Builder Floor for Sale in Mapusa Goa,â‚¹60 Lacâ‚¹10101 per sqft,60.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Quepem Goa,â‚¹60 Lacâ‚¹13333 per sqft,60.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Chorao Goa,â‚¹60 Lacâ‚¹1138 per sqft,60.0,N/A,N/A,N/A,N/A"
"1 BHK Builder Floor for Sale in Oceanpride Nisarg, Salvador do Mundo Goa,â‚¹60 Lac,60.0,N/A,N/A,https://www.magicbricks.com/oceanpride-nisarg-salvador-do-mundo-goa-pdpid-4d4235333932363233,N/A"
"1 BHK Apartment for Sale in Provident Adora De Goa, Dabolim Goa,â‚¹60 Lacâ‚¹11111 per sqft,60.0,N/A,N/A,https://www.magicbricks.com/provident-adora-de-goa-dabolim-goa-pdpid-4d4235313134313633,N/A"
"1 BHK Apartment for Sale in Provident Adora De Goa, Dabolim Goa,â‚¹60 Lacâ‚¹11111 per sqft,60.0,N/A,N/A,https://www.magicbricks.com/provident-adora-de-goa-dabolim-goa-pdpid-4d4235313134313633,N/A"
"1 BHK Apartment for Sale in Vagator Goa,â‚¹60 Lacâ‚¹8571 per sqft,60.0,N/A,N/A,N/A,N/A"
"6 BHK Villa for Sale in Arpora Goa,â‚¹60 Crâ‚¹7500 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Chimbel Goa,â‚¹60 Lacâ‚¹4839 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in satt adhar giri mapsa Goa,â‚¹60 Lacâ‚¹5574 per sqft,60.0,N/A,N/A,N/A,N/A"
"1 BHK Builder Floor for Sale in Calangute Goa,â‚¹60 Lacâ‚¹10135 per sqft,60.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Saldanha Kyle Gardens, Khobra Waddo Goa,â‚¹60 Lac,60.0,N/A,N/A,https://www.magicbricks.com/saldanha-kyle-gardens-khobra-waddo-goa-pdpid-4d4235323832313935,N/A"
"1 BHK Apartment for Sale in Saldanha Kyle Gardens, Khobra Waddo Goa,â‚¹60 Lac,60.0,N/A,N/A,https://www.magicbricks.com/saldanha-kyle-gardens-khobra-waddo-goa-pdpid-4d4235323832313935,N/A"
"2 BHK Apartment for Sale in Merces Goa,â‚¹60 Lacâ‚¹5806 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Kadamba Plateau Goa,â‚¹60 Lacâ‚¹6798 per sqft,60.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Provident Adora De Goa, Dabolim Goa,â‚¹60 Lacâ‚¹11091 per sqft,60.0,N/A,N/A,https://www.magicbricks.com/provident-adora-de-goa-dabolim-goa-pdpid-4d4235313134313633,N/A"
"2 BHK Apartment for Sale in Vasco Da Gama Goa,â‚¹60 Lacâ‚¹5556 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Builder Floor for Sale in Madgaon Goa,â‚¹60 Lacâ‚¹6000 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Goa,â‚¹60 Lac,60.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Manglam Casa Amora, Tiswadi Goa,â‚¹60 Lacâ‚¹8319 per sqft,60.0,N/A,N/A,https://www.magicbricks.com/manglam-casa-amora-tiswadi-goa-pdpid-4d4235323834343431,N/A"
"2 BHK Apartment for Sale in Velsao Goa,â‚¹60 Lacâ‚¹5164 per sqft,60.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Calangute Goa,â‚¹60 Lacâ‚¹279 per sqft,60.0,N/A,N/A,N/A,N/A"
"Office Space for Sale in Margao Goa,â‚¹60 Lacâ‚¹14286 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Colonia De Braganza Goa,â‚¹60 Lacâ‚¹4424 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Porvorim Goa,â‚¹60 Lac,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Mulgao Goa,â‚¹60 Lacâ‚¹5067 per sqft,60.0,N/A,N/A,N/A,N/A"
"Office Space for Sale in Santainez Goa,â‚¹60 Lacâ‚¹8197 per sqft,60.0,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Cuncolim Goa,â‚¹60 Lacâ‚¹4286 per sqft,60.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Quepem Goa,â‚¹60 Lacâ‚¹535 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Machado Classic Apartment Goa,â‚¹60 Lacâ‚¹6263 per sqft,60.0,N/A,N/A,N/A,N/A"
"1 BHK Builder Floor for Sale in Siolim Goa,â‚¹60 Lacâ‚¹8333 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Milroc Colina, Goa Velha Goa,â‚¹60 Lacâ‚¹5714 per sqft,60.0,N/A,N/A,https://www.magicbricks.com/milroc-colina-goa-velha-goa-pdpid-4d4235303937373135,N/A"
"1 BHK Apartment for Sale in Vagator Goa,â‚¹60 Lacâ‚¹10000 per sqft,60.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Aquem plaza, Margao Goa,â‚¹60 Lacâ‚¹4766 per sqft,60.0,N/A,N/A,https://www.magicbricks.com/aquem-plaza-margao-goa-pdpid-4d4235323639343131,N/A"
"2 BHK Apartment for Sale in Old Goa Goa,â‚¹60 Lacâ‚¹6316 per sqft,60.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Provident Adora De Goa, Dabolim Goa,â‚¹60 Lacâ‚¹11111 per sqft,60.0,N/A,N/A,https://www.magicbricks.com/provident-adora-de-goa-dabolim-goa-pdpid-4d4235313134313633,N/A"
"1 BHK Apartment for Sale in Benaulim Goa,â‚¹60 Lacâ‚¹10929 per sqft,60.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Provident Adora De Goa, Dabolim Goa,â‚¹60 Lacâ‚¹11111 per sqft,60.0,N/A,N/A,https://www.magicbricks.com/provident-adora-de-goa-dabolim-goa-pdpid-4d4235313134313633,N/A"
"2 BHK Builder Floor for Sale in Margao Goa,â‚¹60 Lacâ‚¹5067 per sqft,60.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Anjuna Goa,â‚¹60 Lacâ‚¹109091 per sqft,60.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Calangute Goa,â‚¹60 Lac,60.0,N/A,N/A,N/A,N/A"
"2 BHK Builder Floor for Sale in Calangute Anjuna Road Goa,â‚¹61 Lacâ‚¹7625 per sqft,61.0,N/A,N/A,N/A,N/A"
"2 BHK Builder Floor for Sale in Calangute Anjuna Road Goa,â‚¹61 Lacâ‚¹7625 per sqft,61.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Provident Adora De Goa, Dabolim Goa,â‚¹61 Lac,61.0,N/A,N/A,https://www.magicbricks.com/provident-adora-de-goa-dabolim-goa-pdpid-4d4235313134313633,N/A"
"3 BHK Apartment for Sale in Altinho Goa,â‚¹61 Lacâ‚¹4692 per sqft,61.0,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Altinho Goa,â‚¹61 Lacâ‚¹4692 per sqft,61.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Alto Porvorim Goa,â‚¹61.5 Lacâ‚¹7420 per sqft,61.5,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Provident Adora De Goa, Dabolim Goa,â‚¹62 Lacâ‚¹11481 per sqft,62.0,N/A,N/A,https://www.magicbricks.com/provident-adora-de-goa-dabolim-goa-pdpid-4d4235313134313633,N/A"
"2 BHK Apartment for Sale in Near Carmona Panchayat Goa,â‚¹62 Lac,62.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Ribandar Goa,â‚¹62 Lacâ‚¹5486 per sqft,62.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Canca Goa,â‚¹62 Lacâ‚¹5541 per sqft,62.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Calangute Goa,â‚¹62 Lacâ‚¹9254 per sqft,62.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Tata Goa Paradise, Vidhyanagar Colony Goa,â‚¹62 Lacâ‚¹12039 per sqft,62.0,N/A,N/A,https://www.magicbricks.com/tata-goa-paradise-dabolim-goa-pdpid-4d4235303839333030,N/A"
"2 BHK Apartment for Sale in M Tech Beach Village, Sancoale Goa,â‚¹62 Lacâ‚¹4960 per sqft,62.0,N/A,N/A,https://www.magicbricks.com/m-tech-beach-village-sancoale-goa-pdpid-4d4235303938383035,N/A"
"1 BHK Apartment for Sale in Porvorim Goa,â‚¹62 Lac,62.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Canca Goa,â‚¹62 Lacâ‚¹5541 per sqft,62.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Dabolim Goa,â‚¹62 Lacâ‚¹5636 per sqft,62.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Provident Adora De Goa, Dabolim Goa,â‚¹62 Lacâ‚¹11481 per sqft,62.0,N/A,N/A,https://www.magicbricks.com/provident-adora-de-goa-dabolim-goa-pdpid-4d4235313134313633,N/A"
"Plot/Land for Sale in Velsao Goa,â‚¹62 Lacâ‚¹1548 per sqft,62.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Sumit Shivam, Ponda Goa,â‚¹62 Lacâ‚¹4769 per sqft,62.0,N/A,N/A,https://www.magicbricks.com/sumit-shivam-ponda-goa-pdpid-4d4235323834333039,N/A"
"2 BHK Apartment for Sale in Expat Vida, Panjim Goa,â‚¹62 Lacâ‚¹6526 per sqft,62.0,N/A,N/A,https://www.magicbricks.com/expat-vida-panjim-goa-pdpid-4d4235323833353633,N/A"
"1 BHK Apartment for Sale in Tata Goa Paradise, Vidhyanagar Colony Goa,â‚¹62 Lacâ‚¹12039 per sqft,62.0,N/A,N/A,https://www.magicbricks.com/tata-goa-paradise-dabolim-goa-pdpid-4d4235303839333030,N/A"
"2 BHK Apartment for Sale in Susheela Seawinds Orion Goa,â‚¹62 Lacâ‚¹5741 per sqft,62.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Candolim Goa,â‚¹62 Lacâ‚¹11520 per sqft,62.0,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Ucassaim Goa,â‚¹62.4 Lacâ‚¹4692 per sqft,62.4,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Nachinola, Goa Goa,â‚¹63 Lacâ‚¹7456 per sqft,63.0,N/A,N/A,N/A,N/A"
"3 BHK Villa for Sale in Ponda Goa,â‚¹63 Lacâ‚¹3325 per sqft,63.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Mevilton Heights , Navelim Goa,â‚¹63 Lacâ‚¹5226 per sqft,63.0,N/A,N/A,https://www.magicbricks.com/mevilton-heights-navelim-goa-pdpid-4d4235343135353737,N/A"
"1 BHK Apartment for Sale in Tropical Dreams, Siolim Goa,â‚¹63 Lac,63.0,N/A,N/A,https://www.magicbricks.com/tropical-dreams-siolim-goa-pdpid-4d4235303137313831,N/A"
"2 BHK Apartment for Sale in Fatorda Goa,â‚¹63 Lacâ‚¹5321 per sqft,63.0,N/A,N/A,N/A,N/A"
"2 BHK Builder Floor for Sale in Carambolim Goa,â‚¹63 Lacâ‚¹7503 per sqft,63.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Anand Residency , Chicalim Goa,â‚¹63 Lacâ‚¹4500 per sqft,63.0,N/A,N/A,https://www.magicbricks.com/anand-residency-chicalim-goa-pdpid-4d4235323639353631,N/A"
"Plot/Land for Sale in Old Goa Goa,â‚¹63.1 Lacâ‚¹2230 per sqft,63.1,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Loutolim Goa,â‚¹64.1 Lacâ‚¹1672 per sqft,64.1,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Nuvem Goa,â‚¹64.40 Crâ‚¹1301 per sqft,64.4,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Ponda Goa,â‚¹64.5 Lac,64.5,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Cavelossim Goa,â‚¹65 Crâ‚¹1632 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Porvorim Goa,â‚¹65 Lacâ‚¹6709 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Margao Goa,â‚¹65 Lac,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Manglam Casa Amora Phase III, Kadamba Plateau Goa,â‚¹65 Lacâ‚¹59091 per sqft,65.0,N/A,N/A,https://www.magicbricks.com/manglam-casa-amora-phase-iii-kadamba-plateau-goa-pdpid-4d4235313230383339,N/A"
"2 BHK Apartment for Sale in Carmona Goa,â‚¹65 Lacâ‚¹6709 per sqft,65.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Greenwood Meadows, Candolim Goa,â‚¹65 Lacâ‚¹9286 per sqft,65.0,N/A,N/A,https://www.magicbricks.com/greenwood-meadows-candolim-goa-pdpid-4d4235323231323837,N/A"
"1 BHK Apartment for Sale in Kadamba Plateau Goa,â‚¹65 Lacâ‚¹10411 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Khorlim Goa,â‚¹65 Lacâ‚¹7222 per sqft,65.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Calangute Goa,â‚¹65 Lacâ‚¹8667 per sqft,65.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Vagator Goa,â‚¹65 Lacâ‚¹10783 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Builder Floor for Sale in Corlim Goa,â‚¹65 Lacâ‚¹6709 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Builder Floor for Sale in Fatorda Goa,â‚¹65 Lacâ‚¹5032 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Old Goa Goa,â‚¹65 Lacâ‚¹5963 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Saligao Goa,â‚¹65 Lacâ‚¹4643 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Baga Goa,â‚¹65 Lacâ‚¹5417 per sqft,65.0,N/A,N/A,N/A,N/A"
"Plot/Land for Sale in Goa Velha Goa,â‚¹65 Lacâ‚¹2296 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Sapana Woods, Margao Goa,â‚¹65 Lacâ‚¹5417 per sqft,65.0,N/A,N/A,https://www.magicbricks.com/sapana-woods-margao-goa-pdpid-4d4235303332343632,N/A"
"2 BHK Apartment for Sale in Expat Vida, Panjim Goa,â‚¹65 Lac,65.0,N/A,N/A,https://www.magicbricks.com/expat-vida-panjim-goa-pdpid-4d4235323833353633,N/A"
"2 BHK Apartment for Sale in Calangute Goa,â‚¹65 Lacâ‚¹5697 per sqft,65.0,N/A,N/A,N/A,N/A"
"3 BHK Apartment for Sale in Ponda Goa,â‚¹65 Lacâ‚¹5000 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Osia Maple Leaf, Margao Goa,â‚¹65 Lac,65.0,N/A,N/A,https://www.magicbricks.com/osia-maple-leaf-margao-goa-pdpid-4d4235323833383931,N/A"
"Plot/Land for Sale in Khandola Goa,â‚¹65 Lacâ‚¹1184 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Merces Goa,â‚¹65 Lac,65.0,N/A,N/A,N/A,N/A"
"Studio Apartment for Sale in Dabolim Goa,â‚¹65 Lac,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Old Goa Goa,â‚¹65 Lacâ‚¹6041 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Ribandar Goa,â‚¹65 Lacâ‚¹5462 per sqft,65.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Kadamba Plateau Goa,â‚¹65 Lacâ‚¹10064 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Dabolim Goa,â‚¹65 Lacâ‚¹6041 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Aquem Goa,â‚¹65 Lac,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Mapusa Goa,â‚¹65 Lacâ‚¹6356 per sqft,65.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Nagoa Goa,â‚¹65 Lacâ‚¹9149 per sqft,65.0,N/A,N/A,N/A,N/A"
"1 BHK Builder Floor for Sale in Arpora Goa,â‚¹65 Lacâ‚¹9290 per sqft,65.0,N/A,N/A,N/A,N/A"
"1 BHK Apartment for Sale in Tropical Dreams, Siolim Goa,â‚¹65 Lacâ‚¹9290 per sqft,65.0,N/A,N/A,https://www.magicbricks.com/tropical-dreams-siolim-goa-pdpid-4d4235303137313831,N/A"
"2 BHK Apartment for Sale in Mohidins Iconia, Sancoale Goa,â‚¹65 Lacâ‚¹7345 per sqft,65.0,N/A,N/A,https://www.magicbricks.com/mohidins-iconia-sancoale-goa-pdpid-4d4235303938353131,N/A"
"2 BHK Apartment for Sale in Dabolim Goa,â‚¹65 Lacâ‚¹4755 per sqft,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Porvorim Goa,â‚¹65 Lac,65.0,N/A,N/A,N/A,N/A"
"2 BHK Apartment for Sale in Porvorim Goa,â‚¹65 Lac,65.0,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
"N/A,â‚¹65.1 Lac,65.1,N/A,N/A,N/A,N/A"
